episode, 	score, 	total_loss, 	actor_loss, 	critic_loss, 	entropy
2363, 	0.000000, 	-0.004207, 	-0.008002, 	0.000040, 	2.248539
2364, 	0.000000, 	0.015034, 	0.013267, 	0.000020, 	2.248825
2365, 	0.000000, 	0.000337, 	0.000455, 	0.000001, 	2.249058
2366, 	0.000000, 	0.001092, 	0.000929, 	0.000004, 	2.249242
2367, 	0.000000, 	0.010805, 	0.009272, 	0.000018, 	2.249455
2368, 	0.000000, 	0.006497, 	0.005783, 	0.000009, 	2.249773
2369, 	0.000000, 	-0.000529, 	-0.000453, 	0.000001, 	2.249996
2370, 	0.000000, 	-0.000321, 	-0.000298, 	0.000002, 	2.250101
2371, 	0.000000, 	0.006449, 	0.005864, 	0.000008, 	2.250236
2372, 	0.000000, 	0.004387, 	0.003987, 	0.000006, 	2.250300
2373, 	0.090000, 	0.028644, 	0.013117, 	0.000158, 	2.249584
2374, 	0.100000, 	-0.009156, 	-0.010229, 	0.000013, 	2.248637
2375, 	0.000000, 	-0.015617, 	-0.022036, 	0.000066, 	2.248455
2376, 	0.000000, 	-0.014203, 	-0.019075, 	0.000051, 	2.248510
2377, 	0.000000, 	-0.014927, 	-0.028831, 	0.000141, 	2.248582
2378, 	0.090000, 	-0.003018, 	-0.004080, 	0.000013, 	2.248722
2379, 	0.000000, 	-0.003292, 	-0.007805, 	0.000047, 	2.248790
2380, 	0.000000, 	-0.008970, 	-0.013055, 	0.000043, 	2.248995
2381, 	0.000000, 	0.008475, 	0.006630, 	0.000021, 	2.249336
2382, 	0.000000, 	-0.004674, 	-0.005896, 	0.000014, 	2.249511
2383, 	0.000000, 	-0.003429, 	-0.046978, 	0.000438, 	2.249575
2384, 	0.000000, 	0.004385, 	0.003595, 	0.000010, 	2.249805
2385, 	0.000000, 	0.000069, 	-0.001094, 	0.000014, 	2.249899
2386, 	0.000000, 	-0.005523, 	-0.006243, 	0.000009, 	2.250004
2387, 	0.000000, 	0.000498, 	0.000438, 	0.000003, 	2.250098
2388, 	0.000000, 	-0.001268, 	-0.001175, 	0.000001, 	2.250175
2389, 	0.000000, 	-0.005032, 	-0.005211, 	0.000004, 	2.250234
2390, 	0.000000, 	-0.004808, 	-0.005188, 	0.000006, 	2.250368
2391, 	0.000000, 	-0.012571, 	-0.024751, 	0.000124, 	2.250468
2392, 	0.000000, 	-0.006489, 	-0.007147, 	0.000009, 	2.250774
2393, 	0.000000, 	-0.000512, 	-0.000466, 	0.000002, 	2.251062
2394, 	0.000000, 	0.002681, 	0.002735, 	0.000002, 	2.251235
2395, 	0.000000, 	0.004117, 	0.003736, 	0.000006, 	2.251442
2396, 	0.000000, 	0.007668, 	0.006127, 	0.000018, 	2.251564
2397, 	0.000000, 	0.003219, 	0.002687, 	0.000008, 	2.251702
2398, 	0.000000, 	0.004193, 	0.003595, 	0.000008, 	2.251842
2399, 	0.000000, 	0.000049, 	-0.000071, 	0.000003, 	2.251851
2400, 	0.000000, 	-0.001484, 	-0.002186, 	0.000009, 	2.251656
2401, 	0.100000, 	0.002201, 	0.002123, 	0.000003, 	2.251240
2402, 	0.000000, 	-0.010149, 	-0.011818, 	0.000019, 	2.251318
2403, 	0.000000, 	-0.008666, 	-0.009808, 	0.000014, 	2.251480
2404, 	0.000000, 	-0.009744, 	-0.011455, 	0.000019, 	2.251719
2405, 	0.000000, 	0.001229, 	-0.003799, 	0.000053, 	2.251993
2406, 	0.000000, 	-0.005814, 	-0.006279, 	0.000007, 	2.252328
2407, 	0.000000, 	0.011684, 	0.009920, 	0.000020, 	2.252907
2408, 	0.000000, 	-0.001589, 	-0.001557, 	0.000002, 	2.252960
2409, 	0.000000, 	-0.001156, 	-0.001111, 	0.000002, 	2.253002
2410, 	0.000000, 	0.003463, 	0.003370, 	0.000003, 	2.253062
2411, 	0.000000, 	0.002772, 	0.002751, 	0.000002, 	2.253106
2412, 	0.100000, 	0.028094, 	0.021507, 	0.000068, 	2.252501
2413, 	0.000000, 	-0.004642, 	-0.004868, 	0.000005, 	2.252264
2414, 	0.000000, 	-0.002968, 	-0.003050, 	0.000003, 	2.252240
2415, 	0.000000, 	-0.007273, 	-0.008768, 	0.000017, 	2.252305
2416, 	0.000000, 	-0.012558, 	-0.023492, 	0.000112, 	2.252557
2417, 	0.000000, 	0.001057, 	0.001085, 	0.000002, 	2.252708
2418, 	0.100000, 	-0.011924, 	-0.016222, 	0.000045, 	2.252536
2419, 	0.000000, 	-0.004160, 	-0.004306, 	0.000004, 	2.252038
2420, 	0.000000, 	0.007957, 	0.007172, 	0.000010, 	2.251710
2421, 	0.000000, 	0.020033, 	0.016471, 	0.000038, 	2.251343
2422, 	0.000000, 	-0.004426, 	-0.004927, 	0.000007, 	2.251050
2423, 	0.000000, 	-0.002756, 	-0.003242, 	0.000007, 	2.250848
2424, 	0.100000, 	-0.000829, 	-0.001152, 	0.000005, 	2.249953
2425, 	0.000000, 	0.003547, 	0.003305, 	0.000005, 	2.249490
2426, 	0.000000, 	-0.011832, 	-0.016097, 	0.000045, 	2.249428
2427, 	0.000000, 	-0.007097, 	-0.008280, 	0.000014, 	2.249653
2428, 	0.000000, 	-0.003493, 	-0.004121, 	0.000009, 	2.249970
2429, 	0.100000, 	-0.001491, 	-0.001711, 	0.000004, 	2.249263
2430, 	0.000000, 	-0.005748, 	-0.006309, 	0.000008, 	2.248600
2431, 	0.100000, 	-0.001577, 	-0.002040, 	0.000007, 	2.247914
2432, 	0.000000, 	-0.008655, 	-0.010618, 	0.000022, 	2.247915
2433, 	0.000000, 	-0.009127, 	-0.011695, 	0.000028, 	2.248075
2434, 	0.000000, 	-0.001810, 	-0.001826, 	0.000002, 	2.248376
2435, 	0.000000, 	0.000862, 	0.000748, 	0.000003, 	2.248692
2436, 	0.100000, 	0.021473, 	0.015387, 	0.000063, 	2.248847
2437, 	0.100000, 	-0.012290, 	-0.015130, 	0.000031, 	2.247543
2438, 	0.000000, 	-0.016122, 	-0.029642, 	0.000137, 	2.247001
2439, 	0.000000, 	-0.016462, 	-0.031057, 	0.000148, 	2.246572
2440, 	0.000000, 	-0.011172, 	-0.012829, 	0.000019, 	2.246904
2441, 	0.000000, 	-0.006228, 	-0.008391, 	0.000024, 	2.247121
2442, 	0.000000, 	0.003925, 	0.003581, 	0.000006, 	2.247454
2443, 	0.000000, 	0.005750, 	0.005440, 	0.000005, 	2.247715
2444, 	0.000000, 	-0.000960, 	-0.000839, 	0.000001, 	2.247937
2445, 	0.000000, 	0.002559, 	0.002412, 	0.000004, 	2.248192
2446, 	0.000000, 	0.001337, 	0.001149, 	0.000004, 	2.248491
2447, 	0.000000, 	0.006112, 	0.005638, 	0.000007, 	2.248699
2448, 	0.090000, 	0.025903, 	0.013847, 	0.000123, 	2.248115
2449, 	0.000000, 	0.003616, 	0.003497, 	0.000003, 	2.247010
2450, 	0.000000, 	-0.002799, 	-0.003658, 	0.000011, 	2.246348
2451, 	0.000000, 	-0.009122, 	-0.010493, 	0.000016, 	2.245876
2452, 	0.000000, 	-0.008401, 	-0.010210, 	0.000020, 	2.245606
2453, 	0.000000, 	-0.001525, 	-0.001828, 	0.000005, 	2.245609
2454, 	0.000000, 	-0.009638, 	-0.011463, 	0.000020, 	2.245803
2455, 	0.000000, 	-0.000729, 	-0.000782, 	0.000003, 	2.246148
2456, 	0.000000, 	-0.001047, 	-0.001214, 	0.000004, 	2.246511
2457, 	0.000000, 	0.002416, 	0.002353, 	0.000003, 	2.246800
2458, 	0.000000, 	0.002383, 	0.002264, 	0.000003, 	2.246920
2459, 	0.090000, 	0.007962, 	0.002192, 	0.000060, 	2.247109
2460, 	0.000000, 	0.007324, 	0.006265, 	0.000013, 	2.247450
2461, 	0.090000, 	0.001814, 	-0.001202, 	0.000032, 	2.247920
2462, 	0.000000, 	-0.007372, 	-0.009531, 	0.000024, 	2.248406
2463, 	0.000000, 	0.002033, 	0.000403, 	0.000019, 	2.248943
2464, 	0.000000, 	-0.002259, 	-0.005844, 	0.000038, 	2.249249
2465, 	0.000000, 	-0.008829, 	-0.010117, 	0.000015, 	2.249591
2466, 	0.000000, 	-0.005013, 	-0.006690, 	0.000019, 	2.249853
2467, 	0.000000, 	-0.006838, 	-0.008771, 	0.000022, 	2.250211
2468, 	0.100000, 	-0.013357, 	-0.026343, 	0.000132, 	2.249920
2469, 	0.000000, 	-0.005989, 	-0.006973, 	0.000012, 	2.249401
2470, 	0.000000, 	-0.015250, 	-0.029006, 	0.000140, 	2.249358
2471, 	0.000000, 	-0.007101, 	-0.007679, 	0.000008, 	2.249822
2472, 	0.000000, 	-0.004682, 	-0.004856, 	0.000004, 	2.250296
2473, 	0.000000, 	0.008342, 	0.007333, 	0.000012, 	2.250704
2474, 	0.000000, 	0.001090, 	0.001216, 	0.000001, 	2.251040
2475, 	0.000000, 	0.015086, 	0.012509, 	0.000028, 	2.251356
2476, 	0.000000, 	0.013766, 	0.011325, 	0.000027, 	2.251584
2477, 	0.000000, 	-0.004336, 	-0.005074, 	0.000010, 	2.251710
2478, 	0.000000, 	0.002731, 	0.002475, 	0.000005, 	2.251899
2479, 	0.000000, 	0.000029, 	-0.000311, 	0.000006, 	2.252001
2480, 	0.000000, 	-0.006199, 	-0.006765, 	0.000008, 	2.251995
2481, 	0.000000, 	0.000108, 	-0.000164, 	0.000005, 	2.251988
2482, 	0.000000, 	0.004454, 	0.003950, 	0.000007, 	2.251947
2483, 	0.000000, 	0.005493, 	0.004698, 	0.000010, 	2.251871
2484, 	0.000000, 	-0.000635, 	-0.000664, 	0.000003, 	2.251756
2485, 	0.000000, 	-0.002589, 	-0.003096, 	0.000007, 	2.251735
2486, 	0.000000, 	0.002494, 	0.002556, 	0.000002, 	2.251732
2487, 	0.000000, 	0.000701, 	0.000481, 	0.000004, 	2.251681
2488, 	0.000000, 	0.001197, 	0.001161, 	0.000003, 	2.251710
2489, 	0.000000, 	-0.002281, 	-0.002773, 	0.000007, 	2.251723
2490, 	0.000000, 	0.005466, 	0.005091, 	0.000006, 	2.251868
2491, 	0.100000, 	0.018470, 	0.011788, 	0.000069, 	2.251899
2492, 	0.090000, 	-0.004144, 	-0.007398, 	0.000035, 	2.251952
2493, 	0.000000, 	-0.009910, 	-0.017468, 	0.000078, 	2.251773
2494, 	0.000000, 	-0.009985, 	-0.016733, 	0.000070, 	2.251884
2495, 	0.100000, 	-0.007379, 	-0.014268, 	0.000071, 	2.251070
2496, 	0.000000, 	-0.014295, 	-0.024902, 	0.000108, 	2.250681
2497, 	0.000000, 	-0.010747, 	-0.019983, 	0.000095, 	2.250340
2498, 	0.000000, 	-0.001962, 	-0.011554, 	0.000098, 	2.250413
2499, 	0.200000, 	-0.012742, 	-0.054516, 	0.000420, 	2.248591
2500, 	0.000000, 	-0.013591, 	-0.020685, 	0.000073, 	2.248895
2501, 	0.000000, 	-0.012209, 	-0.023363, 	0.000114, 	2.249426
2502, 	0.000000, 	-0.004943, 	-0.009023, 	0.000043, 	2.250227
2503, 	0.000000, 	-0.007611, 	-0.012339, 	0.000050, 	2.251156
2504, 	0.000000, 	0.004427, 	0.003341, 	0.000013, 	2.252204
2505, 	0.000000, 	0.014512, 	0.010542, 	0.000042, 	2.253323
2506, 	0.000000, 	0.003523, 	0.002915, 	0.000008, 	2.253757
2507, 	0.000000, 	0.015197, 	0.011217, 	0.000042, 	2.253976
2508, 	0.000000, 	0.007325, 	0.006371, 	0.000012, 	2.254096
2509, 	0.100000, 	-0.002506, 	-0.004806, 	0.000025, 	2.253320
2510, 	0.000000, 	-0.013659, 	-0.017774, 	0.000043, 	2.252888
2511, 	0.000000, 	-0.008467, 	-0.012491, 	0.000042, 	2.252620
2512, 	0.000000, 	-0.014160, 	-0.019344, 	0.000054, 	2.252323
2513, 	0.000000, 	-0.010227, 	-0.012273, 	0.000023, 	2.252329
2514, 	0.000000, 	-0.007685, 	-0.009017, 	0.000016, 	2.252560
2515, 	0.000000, 	0.008255, 	0.006846, 	0.000016, 	2.252887
2516, 	0.000000, 	0.004739, 	0.003781, 	0.000012, 	2.253049
2517, 	0.000000, 	0.033857, 	0.024768, 	0.000093, 	2.253135
2518, 	0.000000, 	0.006241, 	0.005596, 	0.000009, 	2.252975
2519, 	0.090000, 	0.025084, 	0.016477, 	0.000088, 	2.252254
2520, 	0.000000, 	-0.011149, 	-0.016448, 	0.000055, 	2.252096
2521, 	0.000000, 	-0.003857, 	-0.004574, 	0.000009, 	2.252212
2522, 	0.000000, 	-0.002293, 	-0.003613, 	0.000015, 	2.252454
2523, 	0.000000, 	-0.006259, 	-0.007548, 	0.000015, 	2.252624
2524, 	0.100000, 	0.003072, 	0.002259, 	0.000010, 	2.253247
2525, 	0.000000, 	-0.000144, 	-0.000199, 	0.000003, 	2.253793
2526, 	0.000000, 	-0.002617, 	-0.002775, 	0.000004, 	2.254225
2527, 	0.000000, 	-0.002912, 	-0.003486, 	0.000008, 	2.254597
2528, 	0.000000, 	0.012262, 	0.010526, 	0.000020, 	2.254905
2529, 	0.100000, 	-0.006994, 	-0.010435, 	0.000037, 	2.254395
2530, 	0.000000, 	-0.013382, 	-0.023641, 	0.000105, 	2.254001
2531, 	0.000000, 	-0.011063, 	-0.012973, 	0.000021, 	2.253923
2532, 	0.000000, 	-0.007548, 	-0.009661, 	0.000023, 	2.253920
2533, 	0.000000, 	-0.010638, 	-0.013203, 	0.000028, 	2.254096
2534, 	0.000000, 	-0.003962, 	-0.004573, 	0.000008, 	2.254357
2535, 	0.000000, 	0.002138, 	0.002108, 	0.000003, 	2.254685
2536, 	0.100000, 	-0.015440, 	-0.032432, 	0.000172, 	2.254922
2537, 	0.000000, 	-0.003485, 	-0.004068, 	0.000008, 	2.255109
2538, 	0.090000, 	-0.004503, 	-0.012873, 	0.000086, 	2.255114
2539, 	0.000000, 	-0.006768, 	-0.019060, 	0.000125, 	2.255262
2540, 	0.000000, 	-0.011798, 	-0.016239, 	0.000047, 	2.255760
2541, 	0.000000, 	-0.004099, 	-0.023171, 	0.000193, 	2.256179
2542, 	0.000000, 	0.016468, 	0.013347, 	0.000033, 	2.257449
2543, 	0.000000, 	-0.001779, 	-0.002723, 	0.000012, 	2.258013
2544, 	0.000000, 	0.007494, 	0.005853, 	0.000019, 	2.258413
2545, 	0.000000, 	0.007092, 	0.004922, 	0.000024, 	2.258727
2546, 	0.000000, 	0.005007, 	0.004239, 	0.000010, 	2.258949
2547, 	0.000000, 	0.028154, 	-0.051645, 	0.000800, 	2.259062
2548, 	0.090000, 	0.023703, 	0.014639, 	0.000093, 	2.260231
2549, 	0.100000, 	-0.016880, 	-0.021145, 	0.000045, 	2.259037
2550, 	0.000000, 	-0.012358, 	-0.022145, 	0.000100, 	2.258325
2551, 	0.100000, 	-0.013851, 	-0.018999, 	0.000054, 	2.257586
2552, 	0.000000, 	-0.017288, 	-0.029642, 	0.000126, 	2.257446
2553, 	0.000000, 	-0.016978, 	-0.026593, 	0.000098, 	2.257554
2554, 	0.100000, 	-0.003980, 	-0.004454, 	0.000007, 	2.255967
2555, 	0.000000, 	-0.014574, 	-0.020087, 	0.000057, 	2.255585
2556, 	0.000000, 	-0.006966, 	-0.008924, 	0.000022, 	2.255466
2557, 	0.000000, 	-0.004117, 	-0.006003, 	0.000021, 	2.255583
2558, 	0.000000, 	-0.004517, 	-0.005523, 	0.000012, 	2.255880
2559, 	0.000000, 	-0.009850, 	-0.012799, 	0.000032, 	2.256124
2560, 	0.100000, 	0.009146, 	0.006963, 	0.000024, 	2.256162
2561, 	0.000000, 	-0.006219, 	-0.007108, 	0.000011, 	2.256097
2562, 	0.000000, 	0.000584, 	-0.000453, 	0.000013, 	2.256145
2563, 	0.000000, 	-0.004090, 	-0.004210, 	0.000003, 	2.256236
2564, 	0.000000, 	-0.003398, 	-0.003412, 	0.000002, 	2.256366
2565, 	0.090000, 	0.006297, 	0.001740, 	0.000048, 	2.255661
2566, 	0.000000, 	-0.005245, 	-0.006135, 	0.000011, 	2.255168
2567, 	0.000000, 	0.001879, 	0.001962, 	0.000001, 	2.254961
2568, 	0.000000, 	0.005138, 	-0.033729, 	0.000391, 	2.254833
2569, 	0.000000, 	-0.008391, 	-0.011245, 	0.000031, 	2.255416
2570, 	0.100000, 	0.012795, 	0.010023, 	0.000030, 	2.256083
2571, 	0.000000, 	-0.001637, 	-0.002014, 	0.000006, 	2.256147
2572, 	0.000000, 	0.007281, 	0.006625, 	0.000009, 	2.256342
2573, 	0.000000, 	0.001163, 	-0.000019, 	0.000014, 	2.256523
2574, 	0.000000, 	0.007799, 	0.006935, 	0.000011, 	2.256681
2575, 	0.000000, 	-0.008146, 	-0.009489, 	0.000016, 	2.256701
2576, 	0.000000, 	0.004206, 	0.003510, 	0.000009, 	2.256858
2577, 	0.000000, 	-0.009691, 	-0.011301, 	0.000018, 	2.256997
2578, 	0.000000, 	-0.006041, 	-0.006700, 	0.000009, 	2.257190
2579, 	0.000000, 	0.004012, 	0.003754, 	0.000005, 	2.257396
2580, 	0.000000, 	-0.004591, 	-0.004741, 	0.000004, 	2.257567
2581, 	0.100000, 	0.033229, 	0.024931, 	0.000085, 	2.257440
2582, 	0.000000, 	-0.000312, 	-0.000780, 	0.000007, 	2.257477
2583, 	0.000000, 	-0.003025, 	-0.003123, 	0.000003, 	2.257547
2584, 	0.000000, 	-0.009213, 	-0.011927, 	0.000029, 	2.257642
2585, 	0.090000, 	0.017765, 	0.011875, 	0.000061, 	2.258375
2586, 	0.000000, 	0.011861, 	0.009629, 	0.000025, 	2.259567
2587, 	0.000000, 	-0.008361, 	-0.010558, 	0.000024, 	2.259993
2588, 	0.000000, 	-0.010823, 	-0.015541, 	0.000049, 	2.260409
2589, 	0.100000, 	0.010714, 	0.007721, 	0.000032, 	2.261061
2590, 	0.000000, 	-0.011328, 	-0.018317, 	0.000072, 	2.261176
2591, 	0.000000, 	-0.009019, 	-0.011666, 	0.000029, 	2.261515
2592, 	0.000000, 	-0.010317, 	-0.011898, 	0.000018, 	2.261981
2593, 	0.000000, 	0.000803, 	-0.000826, 	0.000019, 	2.262421
2594, 	0.000000, 	-0.007605, 	-0.008262, 	0.000009, 	2.262749
2595, 	0.000000, 	-0.002118, 	-0.002044, 	0.000002, 	2.263021
2596, 	0.000000, 	0.004267, 	0.003949, 	0.000005, 	2.263249
2597, 	0.000000, 	0.003192, 	0.002838, 	0.000006, 	2.263416
2598, 	0.000000, 	0.009622, 	0.008232, 	0.000016, 	2.263557
2599, 	0.000000, 	0.010924, 	0.009107, 	0.000020, 	2.263669
2600, 	0.000000, 	0.008764, 	0.007695, 	0.000013, 	2.263708
2601, 	0.000000, 	0.001747, 	0.001494, 	0.000005, 	2.263716
2602, 	0.000000, 	-0.004897, 	-0.005038, 	0.000004, 	2.263704
2603, 	0.000000, 	-0.000385, 	-0.000329, 	0.000002, 	2.263696
2604, 	0.000000, 	0.004085, 	0.003676, 	0.000006, 	2.263703
2605, 	0.100000, 	0.003868, 	0.002970, 	0.000011, 	2.262796
2606, 	0.000000, 	-0.002357, 	-0.049776, 	0.000476, 	2.262053
2607, 	0.000000, 	-0.012287, 	-0.015363, 	0.000033, 	2.261609
2608, 	0.100000, 	0.006947, 	0.005784, 	0.000014, 	2.260540
2609, 	0.100000, 	-0.011665, 	-0.015740, 	0.000043, 	2.258780
2610, 	0.000000, 	-0.010378, 	-0.015658, 	0.000055, 	2.257798
2611, 	0.000000, 	-0.011551, 	-0.015468, 	0.000041, 	2.257345
2612, 	0.000000, 	-0.013333, 	-0.020024, 	0.000069, 	2.257207
2613, 	0.000000, 	-0.004296, 	-0.008025, 	0.000040, 	2.257293
2614, 	0.000000, 	-0.007775, 	-0.011134, 	0.000036, 	2.257364
2615, 	0.000000, 	-0.006524, 	-0.012186, 	0.000059, 	2.257464
2616, 	0.100000, 	0.012062, 	0.008573, 	0.000037, 	2.257385
2617, 	0.000000, 	0.008755, 	0.007471, 	0.000015, 	2.257263
2618, 	0.000000, 	0.000340, 	-0.000259, 	0.000008, 	2.257060
2619, 	0.000000, 	-0.004441, 	-0.004803, 	0.000006, 	2.256910
2620, 	0.000000, 	-0.004061, 	-0.004435, 	0.000006, 	2.256845
2621, 	0.100000, 	0.023172, 	0.014849, 	0.000085, 	2.256810
2622, 	0.000000, 	-0.007625, 	-0.009180, 	0.000018, 	2.256420
2623, 	0.000000, 	-0.010526, 	-0.017953, 	0.000077, 	2.256303
2624, 	0.000000, 	-0.003618, 	-0.003809, 	0.000004, 	2.256273
2625, 	0.000000, 	-0.014624, 	-0.023147, 	0.000087, 	2.256315
2626, 	0.000000, 	-0.010269, 	-0.013369, 	0.000033, 	2.256530
2627, 	0.000000, 	-0.005713, 	-0.007669, 	0.000022, 	2.256835
2628, 	0.000000, 	-0.003003, 	-0.003458, 	0.000007, 	2.257164
2629, 	0.000000, 	-0.000122, 	-0.000191, 	0.000003, 	2.257495
2630, 	0.000000, 	0.003171, 	0.003082, 	0.000003, 	2.257820
2631, 	0.000000, 	0.001729, 	0.001645, 	0.000003, 	2.257993
2632, 	0.100000, 	0.043646, 	0.022440, 	0.000214, 	2.258020
2633, 	0.000000, 	-0.002000, 	-0.002784, 	0.000010, 	2.257852
2634, 	0.000000, 	-0.001744, 	-0.002043, 	0.000005, 	2.257821
2635, 	0.100000, 	0.001108, 	0.000436, 	0.000009, 	2.257729
2636, 	0.000000, 	-0.009650, 	-0.010755, 	0.000013, 	2.257692
2637, 	0.000000, 	-0.007655, 	-0.008848, 	0.000014, 	2.257716
2638, 	0.000000, 	-0.004949, 	-0.005861, 	0.000011, 	2.257792
2639, 	0.000000, 	-0.008964, 	-0.010253, 	0.000015, 	2.257894
2640, 	0.000000, 	-0.003714, 	-0.004625, 	0.000011, 	2.258072
2641, 	0.000000, 	-0.008697, 	-0.013114, 	0.000046, 	2.258395
2642, 	0.000000, 	0.000923, 	-0.000039, 	0.000012, 	2.258882
2643, 	0.000000, 	-0.000716, 	-0.001296, 	0.000008, 	2.259177
2644, 	0.100000, 	0.005759, 	0.005037, 	0.000009, 	2.259064
2645, 	0.000000, 	-0.001225, 	-0.001732, 	0.000007, 	2.258963
2646, 	0.000000, 	-0.015858, 	-0.020924, 	0.000053, 	2.258898
2647, 	0.000000, 	-0.008705, 	-0.010356, 	0.000019, 	2.258920
2648, 	0.100000, 	0.011672, 	0.010510, 	0.000014, 	2.258710
2649, 	0.000000, 	0.008993, 	0.006962, 	0.000023, 	2.258480
2650, 	0.000000, 	-0.004866, 	-0.005677, 	0.000010, 	2.258171
2651, 	0.000000, 	-0.009879, 	-0.013013, 	0.000034, 	2.258154
2652, 	0.000000, 	0.001314, 	0.000826, 	0.000007, 	2.258374
2653, 	0.000000, 	0.013921, 	0.012434, 	0.000017, 	2.258611
2654, 	0.100000, 	-0.000741, 	-0.001741, 	0.000012, 	2.257962
2655, 	0.000000, 	-0.006754, 	-0.008258, 	0.000017, 	2.257764
2656, 	0.000000, 	-0.010718, 	-0.015143, 	0.000047, 	2.257770
2657, 	0.000000, 	-0.011577, 	-0.016217, 	0.000049, 	2.257720
2658, 	0.000000, 	-0.006608, 	-0.008060, 	0.000017, 	2.257763
2659, 	0.000000, 	-0.010903, 	-0.013696, 	0.000030, 	2.257935
2660, 	0.090000, 	0.026588, 	0.018151, 	0.000087, 	2.258605
2661, 	0.000000, 	0.000508, 	-0.000020, 	0.000008, 	2.258928
2662, 	0.090000, 	0.030816, 	0.024117, 	0.000069, 	2.258660
2663, 	0.090000, 	-0.005624, 	-0.006746, 	0.000013, 	2.258588
2664, 	0.000000, 	-0.008682, 	-0.016710, 	0.000083, 	2.258759
2665, 	0.000000, 	-0.007656, 	-0.017733, 	0.000103, 	2.258816
2666, 	0.000000, 	-0.010549, 	-0.020726, 	0.000104, 	2.258914
2667, 	0.000000, 	-0.015209, 	-0.026605, 	0.000116, 	2.259283
2668, 	0.000000, 	-0.006934, 	-0.012432, 	0.000057, 	2.259645
2669, 	0.090000, 	0.004404, 	0.002769, 	0.000019, 	2.260537
2670, 	0.000000, 	-0.007532, 	-0.010585, 	0.000033, 	2.260914
2671, 	0.000000, 	-0.004889, 	-0.008483, 	0.000038, 	2.261267
2672, 	0.000000, 	-0.004400, 	-0.006690, 	0.000025, 	2.261603
2673, 	0.100000, 	-0.003773, 	-0.029447, 	0.000259, 	2.261248
2674, 	0.000000, 	-0.007280, 	-0.008216, 	0.000012, 	2.261664
2675, 	0.000000, 	-0.009894, 	-0.011014, 	0.000013, 	2.262115
2676, 	0.000000, 	0.120048, 	-0.114071, 	0.002343, 	2.262479
2677, 	0.000000, 	-0.008275, 	-0.009460, 	0.000014, 	2.262608
2678, 	0.000000, 	-0.006938, 	-0.008294, 	0.000016, 	2.262792
2679, 	0.100000, 	-0.014118, 	-0.021364, 	0.000075, 	2.263069
2680, 	0.000000, 	-0.002671, 	-0.005904, 	0.000035, 	2.263583
2681, 	0.000000, 	-0.008151, 	-0.010194, 	0.000023, 	2.264140
2682, 	0.000000, 	-0.006264, 	-0.007028, 	0.000010, 	2.264746
2683, 	0.000000, 	0.002588, 	-0.001759, 	0.000046, 	2.265085
2684, 	0.000000, 	0.005175, 	0.004521, 	0.000009, 	2.265431
2685, 	0.000000, 	-0.009582, 	-0.010945, 	0.000016, 	2.265584
2686, 	0.200000, 	-0.010248, 	-0.013178, 	0.000032, 	2.264583
2687, 	0.000000, 	-0.018636, 	-0.032204, 	0.000138, 	2.264807
2688, 	0.090000, 	-0.016862, 	-0.026750, 	0.000101, 	2.265691
2689, 	0.000000, 	-0.010643, 	-0.014960, 	0.000045, 	2.266179
2690, 	0.000000, 	-0.001693, 	-0.003815, 	0.000023, 	2.266756
2691, 	0.000000, 	-0.001394, 	-0.003513, 	0.000023, 	2.267310
2692, 	0.000000, 	0.000653, 	-0.005709, 	0.000066, 	2.267762
2693, 	0.000000, 	-0.001077, 	-0.001921, 	0.000011, 	2.268066
2694, 	0.000000, 	-0.006344, 	-0.014347, 	0.000082, 	2.268344
2695, 	0.000000, 	-0.000240, 	-0.000564, 	0.000006, 	2.268865
2696, 	0.000000, 	-0.004070, 	-0.004565, 	0.000007, 	2.269249
2697, 	0.000000, 	0.006116, 	0.004201, 	0.000021, 	2.269645
2698, 	0.000000, 	0.019423, 	0.015950, 	0.000037, 	2.269875
2699, 	0.000000, 	0.002377, 	0.002188, 	0.000004, 	2.270072
2700, 	0.000000, 	-0.000363, 	-0.000855, 	0.000007, 	2.270257
2701, 	0.000000, 	0.001867, 	0.001711, 	0.000004, 	2.270416
2702, 	0.000000, 	0.003900, 	0.003218, 	0.000009, 	2.270557
2703, 	0.000000, 	0.005319, 	0.004444, 	0.000011, 	2.270720
2704, 	0.100000, 	0.011781, 	0.009908, 	0.000021, 	2.269703
2705, 	0.000000, 	-0.008447, 	-0.010294, 	0.000021, 	2.269121
2706, 	0.100000, 	-0.012436, 	-0.026003, 	0.000138, 	2.268183
2707, 	0.100000, 	-0.004004, 	-0.010457, 	0.000067, 	2.266512
2708, 	0.000000, 	-0.004650, 	-0.005204, 	0.000008, 	2.266651
2709, 	0.000000, 	-0.010293, 	-0.023939, 	0.000139, 	2.266776
2710, 	0.100000, 	0.001309, 	-0.001838, 	0.000034, 	2.267109
2711, 	0.000000, 	-0.010685, 	-0.018296, 	0.000078, 	2.267142
2712, 	0.000000, 	-0.014281, 	-0.020794, 	0.000067, 	2.267531
2713, 	0.000000, 	-0.006550, 	-0.009534, 	0.000032, 	2.267881
2714, 	0.100000, 	0.009729, 	0.008592, 	0.000014, 	2.268116
2715, 	0.000000, 	-0.005458, 	-0.007248, 	0.000020, 	2.267930
2716, 	0.000000, 	-0.008803, 	-0.011118, 	0.000025, 	2.267743
2717, 	0.100000, 	0.019460, 	0.015148, 	0.000045, 	2.267520
